0,0,0,-0.0008
0.0003,0.0279,2.2766,-0.0032
0.0007,0.0396,1.3103,-0.0063
0.0014,0.061,1.9125,-0.0111
0.0021,0.0865,3.0986,-0.0174
0.0031,0.1051,1.8863,-0.0254
0.0045,0.1298,2.2951,-0.0365
0.0059,0.1559,2.8628,-0.0491
0.0077,0.1757,1.9908,-0.0634
0.0098,0.2001,2.3209,-0.0808
0.0119,0.2263,2.7882,-0.0999
0.0144,0.2465,2.0261,-0.1205
0.0172,0.2707,2.3341,-0.1443
0.02,0.2971,2.7532,-0.1696
0.0232,0.3174,2.0441,-0.1966
0.0267,0.3416,2.3429,-0.2268
0.0303,0.3679,2.7337,-0.2585
0.0341,0.3884,2.0554,-0.2918
0.0384,0.4125,2.3495,-0.3284
0.0428,0.438,2.5259,-0.3673
0.0474,0.4617,2.3901,-0.4078
0.0521,0.4852,2.3889,-0.4499
0.0572,0.5075,2.2154,-0.4944
0.0625,0.5326,2.5291,-0.5413
0.0682,0.5552,2.2225,-0.5906
0.074,0.5805,2.5282,-0.6423
0.08,0.6043,2.3914,-0.6956
0.0862,0.6278,2.3912,-0.7505
0.0927,0.6501,2.2245,-0.8079
0.0995,0.6741,2.3685,-0.8684
0.1064,0.7007,2.705,-0.9306
0.1136,0.7216,2.0868,-0.9943
0.1212,0.7456,2.3729,-1.0613
0.1289,0.771,2.534,-1.1307
0.1368,0.7949,2.3975,-1.2017
0.1449,0.8186,2.398,-1.2744
0.1533,0.841,2.2377,-1.3495
0.1621,0.8651,2.3809,-1.4278
0.1709,0.8918,2.7064,-1.5077
0.18,0.9127,2.0996,-1.5893
0.1894,0.9368,2.3855,-1.6741
0.1991,0.9623,2.5434,-1.7613
0.2089,0.9862,2.4061,-1.8502
0.219,1.0088,2.2503,-1.9416
0.2293,1.0343,2.5482,-2.0354
0.2398,1.0581,2.4097,-2.1308
0.2507,1.0807,2.2539,-2.2287
0.2618,1.1049,2.3971,-2.3298
0.273,1.1317,2.7148,-2.4326
0.2847,1.1517,1.9689,-2.5379
0.2963,1.1799,2.8557,-2.6456
0.3083,1.2011,2.1197,-2.755
0.3207,1.2253,2.4053,-2.8676
0.3332,1.251,2.5604,-2.9827
0.3459,1.2751,2.4222,-3.0995
0.3589,1.2978,2.2691,-3.2188
0.3721,1.3234,2.5659,-3.3405
0.3856,1.3462,2.2727,-3.4647
0.3993,1.3718,2.5686,-3.5914
0.4133,1.3946,2.2762,-3.7206
0.4274,1.4203,2.5714,-3.8523
0.4419,1.4432,2.2795,-3.9864
0.4566,1.4689,2.5742,-4.1231
0.4715,1.4931,2.4349,-4.2614
0.4866,1.5159,2.2825,-4.4022
0.5021,1.5403,2.4264,-4.5463
0.5177,1.5661,2.5798,-4.6929
0.5336,1.5904,2.4403,-4.8411
0.5497,1.6132,2.2884,-4.9919
0.5661,1.6377,2.4323,-5.146
0.5828,1.6635,2.5852,-5.3025
0.5997,1.6866,2.2939,-5.4616
0.6168,1.7124,2.5878,-5.6231
0.6341,1.7367,2.4475,-5.7863
0.6516,1.7597,2.2957,-5.952
0.6695,1.7841,2.4399,-6.121
0.6876,1.81,2.5924,-6.2925
0.706,1.833,2.3001,-6.4665
0.7245,1.8589,2.5945,-6.6429
0.7433,1.882,2.3017,-6.8218
0.7625,1.9065,2.4448,-7.004
0.7818,1.9325,2.596,-7.1887
0.8013,1.9569,2.4551,-7.375
0.8211,1.9799,2.3038,-7.5638
0.8411,2.0045,2.4474,-7.7559
0.8614,2.0304,2.5985,-7.9504
0.882,2.0534,2.3058,-8.1473
0.9028,2.078,2.4485,-8.3475
0.9238,2.104,2.5985,-8.5501
0.9452,2.1271,2.3068,-8.7552
0.9666,2.153,2.5986,-8.9626
0.9884,2.1761,2.306,-9.1725
1.0104,2.202,2.5983,-9.3848
1.0326,2.225,2.3048,-9.5994
1.0551,2.2495,2.447,-9.8173
1.078,2.2741,2.4464,-10.0383
1.101,2.3001,2.5943,-10.2617
1.1241,2.3245,2.4517,-10.4866
1.1477,2.3461,2.1546,-10.7146
1.1713,2.3748,2.8843,-10.945
1.1953,2.3949,2.0089,-11.1776
1.2195,2.4222,2.7288,-11.4133
1.2439,2.4451,2.2956,-11.6514
1.2687,2.4696,2.4353,-11.8924
1.2936,2.4953,2.5808,-12.1357
1.3188,2.5182,2.2895,-12.3812
1.3442,2.5439,2.5762,-12.6289
1.37,2.5654,2.1395,-12.8796
1.3957,2.5938,2.8598,-13.1324
1.422,2.6138,1.9918,-13.3874
1.4483,2.6408,2.7031,-13.6453
1.475,2.6635,2.2722,-13.9052
1.5019,2.6877,2.409,-14.168
1.529,2.7131,2.5508,-14.4329
1.5563,2.7358,2.2607,-14.6997
1.584,2.7598,2.3965,-14.9693
1.6118,2.7851,2.5368,-15.2409
1.6398,2.8075,2.2474,-15.5143
1.6682,2.8314,2.3819,-15.7905
1.6967,2.8565,2.5207,-16.0685
1.7256,2.8775,2.0911,-16.3491
1.7547,2.904,2.6452,-16.6323
1.7838,2.9276,2.3641,-16.9164
1.8133,2.9497,2.2145,-17.2022
1.843,2.9731,2.3463,-17.4905
1.873,2.9966,2.3396,-17.7813
1.9032,3.0213,2.4739,-18.0736
1.9337,3.0419,2.0503,-18.3682
1.9643,3.0691,2.7357,-18.6644
1.9953,3.0882,1.8996,-18.962
2.0264,3.1139,2.5763,-19.2618
2.0578,3.1355,2.1588,-19.5631
2.0894,3.1584,2.2853,-19.8664
2.1212,3.1825,2.4144,-20.171
2.1532,3.2038,2.1338,-20.4768
2.1854,3.2277,2.3957,-20.7838
2.218,3.2476,1.9811,-21.0927
2.2507,3.2726,2.5066,-21.4035
2.2836,3.2936,2.0979,-21.7153
2.3167,3.3171,2.3541,-22.0281
2.3501,3.3379,2.078,-22.3418
2.3837,3.3599,2.1986,-22.6571
2.4176,3.3818,2.1879,-22.974
2.4517,3.4049,2.3089,-23.2917
2.4859,3.4253,2.0375,-23.6101
2.5203,3.4481,2.2857,-23.9291
2.555,3.4682,2.0156,-24.2487
2.5899,3.4896,2.1317,-24.5696
2.625,3.512,2.2488,-24.8909
2.6604,3.5307,1.8563,-25.2134
2.6958,3.5553,2.4761,-25.5362
2.7317,3.5725,1.7102,-25.8593
2.7676,3.5957,2.3201,-26.1833
2.8037,3.6162,2.0615,-26.5068
2.8401,3.6343,1.8018,-26.8311
2.8767,3.6571,2.2779,-27.1561
2.9134,3.6773,2.0236,-27.4804
2.9504,3.6962,1.8888,-27.8046
2.9876,3.7162,1.9961,-28.1294
3.0249,3.7372,2.1032,-28.4539
3.0625,3.7557,1.8529,-28.7782
3.1003,3.7753,1.9575,-29.1027
3.1382,3.7959,2.0616,-29.4269
3.1763,3.8152,1.9331,-29.7499
3.2146,3.8332,1.8043,-30.0724
3.2532,3.8523,1.9058,-30.3949
3.2918,3.8724,2.0066,-30.7168
3.3308,3.8901,1.7687,-31.0379
3.37,3.9088,1.8673,-31.3588
3.4091,3.9295,2.077,-31.6783
3.4487,3.9447,1.5152,-31.9968
3.4883,3.9651,2.0452,-32.315
3.5281,3.9833,1.8176,-32.6314
3.5681,4.0003,1.6983,-32.9468
3.6084,4.0182,1.7919,-33.2616
3.6486,4.0381,1.9901,-33.5746
3.6893,4.0527,1.4584,-33.8862
3.73,4.0723,1.9595,-34.1971
3.7709,4.0897,1.7443,-34.506
3.812,4.106,1.6319,-34.8134
3.8532,4.1242,1.8197,-35.1192
3.8945,4.1413,1.7093,-35.4229
3.9361,4.1573,1.6004,-35.7249
3.9779,4.1742,1.6864,-36.0258
4.0198,4.1919,1.7703,-36.3249
4.0618,4.2085,1.6649,-36.6216
4.1041,4.2241,1.5612,-36.9164
4.1465,4.2415,1.7352,-37.2093
4.1891,4.2569,1.5427,-37.5002
4.2319,4.2741,1.7124,-37.7891
4.2748,4.2902,1.6131,-38.0753
