0,0,0,-0.0008
0.0003,0.0211,1.7234,-0.0032
0.0005,0.0273,0.6896,-0.0063
0.001,0.0462,1.6899,-0.0111
0.0015,0.0596,1.6254,-0.0174
0.0023,0.0771,1.7775,-0.0254
0.0033,0.0937,1.5444,-0.0365
0.0043,0.1073,1.4929,-0.0491
0.0055,0.1256,1.8413,-0.0634
0.007,0.1422,1.5725,-0.0808
0.0085,0.1558,1.4451,-0.0999
0.0102,0.1743,1.8625,-0.1205
0.0122,0.1908,1.5856,-0.1443
0.0141,0.2044,1.4202,-0.1696
0.0164,0.223,1.8726,-0.1966
0.0188,0.2394,1.5927,-0.2268
0.0213,0.253,1.4042,-0.2585
0.024,0.2717,1.8782,-0.2918
0.0269,0.2881,1.5968,-0.3284
0.03,0.3033,1.5063,-0.3673
0.0332,0.3195,1.6377,-0.4078
0.0365,0.3356,1.6353,-0.4499
0.04,0.3531,1.7378,-0.4944
0.0437,0.368,1.495,-0.5413
0.0476,0.3856,1.7371,-0.5906
0.0516,0.4006,1.4953,-0.6423
0.0557,0.4167,1.6297,-0.6956
0.06,0.4328,1.6278,-0.7505
0.0645,0.4502,1.7393,-0.8079
0.0692,0.4664,1.5997,-0.8684
0.074,0.4799,1.3663,-0.9306
0.0789,0.4986,1.8807,-0.9943
0.0842,0.5148,1.5981,-1.0613
0.0895,0.5297,1.4844,-1.1307
0.0949,0.5459,1.6195,-1.2017
0.1005,0.5618,1.6177,-1.2744
0.1063,0.5792,1.7356,-1.3495
0.1123,0.5954,1.595,-1.4278
0.1183,0.6087,1.3498,-1.5077
0.1245,0.6274,1.8758,-1.5893
0.131,0.6435,1.5921,-1.6741
0.1376,0.6582,1.4718,-1.7613
0.1443,0.6742,1.6082,-1.8502
0.1513,0.6916,1.7288,-1.9416
0.1583,0.7062,1.4659,-2.0354
0.1655,0.7221,1.6036,-2.1308
0.1729,0.7394,1.7266,-2.2287
0.1805,0.7554,1.585,-2.3298
0.1881,0.7685,1.33,-2.4326
0.1961,0.7886,1.9836,-2.5379
0.204,0.8004,1.1875,-2.6456
0.2122,0.819,1.8632,-2.755
0.2206,0.8349,1.5789,-2.8676
0.2291,0.8494,1.4523,-2.9827
0.2377,0.8652,1.5899,-3.0995
0.2466,0.8824,1.7159,-3.2188
0.2555,0.8968,1.446,-3.3405
0.2647,0.914,1.7132,-3.4647
0.2739,0.9284,1.4431,-3.5914
0.2834,0.9456,1.7105,-3.7206
0.293,0.96,1.4402,-3.8523
0.3028,0.9771,1.7079,-3.9864
0.3127,0.9915,1.4372,-4.1231
0.3227,1.0071,1.5761,-4.2614
0.333,1.0242,1.7055,-4.4022
0.3434,1.0399,1.5623,-4.5463
0.354,1.0542,1.4313,-4.6929
0.3646,1.0698,1.5704,-4.8411
0.3755,1.0868,1.7008,-4.9919
0.3865,1.1025,1.5576,-5.146
0.3977,1.1167,1.4256,-5.3025
0.4091,1.1337,1.6964,-5.4616
0.4205,1.148,1.4229,-5.6231
0.4321,1.1635,1.5628,-5.7863
0.4439,1.1804,1.6949,-5.952
0.4559,1.196,1.5513,-6.121
0.468,1.2101,1.4179,-6.2925
0.4803,1.2271,1.6914,-6.4665
0.4926,1.2412,1.4157,-6.6429
0.5052,1.2581,1.6902,-6.8218
0.518,1.2736,1.5475,-7.004
0.5309,1.2878,1.4141,-7.1887
0.5439,1.3033,1.5547,-7.375
0.5571,1.3201,1.6887,-7.5638
0.5704,1.3356,1.5455,-7.7559
0.5839,1.3497,1.4112,-7.9504
0.5976,1.3666,1.6873,-8.1473
0.6115,1.3821,1.545,-8.3475
0.6254,1.3962,1.4112,-8.5501
0.6396,1.4131,1.6869,-8.7552
0.6538,1.4272,1.4109,-8.9626
0.6683,1.4441,1.6879,-9.1725
0.6828,1.4581,1.411,-9.3848
0.6975,1.475,1.6893,-9.5994
0.7125,1.4905,1.5474,-9.8173
0.7276,1.5061,1.5483,-10.0383
0.7428,1.5202,1.4151,-10.2617
0.7581,1.5357,1.5573,-10.4866
0.7737,1.5541,1.8261,-10.7146
0.7892,1.5654,1.139,-10.945
0.8051,1.5851,1.9722,-11.1776
0.8211,1.5979,1.2802,-11.4133
0.8373,1.6149,1.6997,-11.6514
0.8536,1.6306,1.5602,-11.8924
0.87,1.6448,1.428,-12.1357
0.8867,1.6619,1.7061,-12.3812
0.9034,1.6762,1.4325,-12.6289
0.9204,1.6947,1.8435,-12.8796
0.9374,1.7063,1.1616,-13.1324
0.9547,1.7262,1.9915,-13.3874
0.972,1.7393,1.3054,-13.6453
0.9896,1.7565,1.7239,-13.9052
1.0074,1.7724,1.5872,-14.168
1.0252,1.787,1.4575,-14.4329
1.0433,1.8043,1.7355,-14.6997
1.0615,1.8204,1.5999,-14.9693
1.0798,1.835,1.4713,-15.2409
1.0983,1.8525,1.749,-15.5143
1.117,1.8687,1.6146,-15.7905
1.1358,1.8835,1.4872,-16.0685
1.1549,1.9026,1.8944,-16.3491
1.1741,1.9162,1.3627,-16.6323
1.1934,1.9326,1.6437,-16.9164
1.2128,1.9504,1.7821,-17.2022
1.2325,1.9669,1.6504,-17.4905
1.2524,1.9835,1.6573,-17.7813
1.2723,1.9988,1.5336,-18.0736
1.2926,2.0182,1.9361,-18.3682
1.3128,2.031,1.2822,-18.6644
1.3334,2.0519,2.0869,-18.962
1.354,2.0662,1.431,-19.2618
1.3749,2.0846,1.8381,-19.5631
1.396,2.1018,1.7117,-19.8664
1.4171,2.1177,1.5926,-20.171
1.4385,2.1363,1.8632,-20.4768
1.4599,2.1524,1.6111,-20.7838
1.4817,2.1725,2.0061,-21.0927
1.5036,2.1875,1.5001,-21.4035
1.5257,2.2065,1.8992,-21.7153
1.5478,2.223,1.6524,-22.0281
1.5703,2.2421,1.9189,-22.3418
1.5929,2.2601,1.7984,-22.6571
1.6157,2.2783,1.8091,-22.974
1.6387,2.2952,1.6973,-23.2917
1.6618,2.3149,1.9595,-23.6101
1.6851,2.332,1.7204,-23.9291
1.7086,2.3518,1.9813,-24.2487
1.7323,2.3705,1.8652,-24.5696
1.7561,2.388,1.757,-24.8909
1.7803,2.4094,2.1318,-25.2134
1.8045,2.4248,1.5384,-25.5362
1.829,2.4476,2.278,-25.8593
1.8537,2.4644,1.6854,-26.1833
1.8784,2.4838,1.9439,-26.5068
1.9036,2.5058,2.1864,-26.8311
1.9288,2.523,1.7274,-27.1561
1.9542,2.5428,1.9816,-27.4804
1.9798,2.5639,2.1078,-27.8046
2.0057,2.5839,2.0006,-28.1294
2.0317,2.6029,1.9017,-28.4539
2.0579,2.6243,2.1437,-28.7782
2.0844,2.6448,2.0391,-29.1027
2.1111,2.6642,1.943,-29.4269
2.1379,2.6849,2.0714,-29.7499
2.1649,2.7068,2.1921,-30.0724
2.1922,2.7277,2.0906,-30.3949
2.2197,2.7477,1.9978,-30.7168
2.2474,2.77,2.2277,-31.0379
2.2754,2.7913,2.1291,-31.3588
2.3034,2.8106,1.9348,-31.6783
2.3318,2.8354,2.4734,-31.9968
2.3604,2.855,1.9588,-32.315
2.3891,2.8768,2.1862,-32.6314
2.4181,2.8998,2.2979,-32.9468
2.4474,2.9219,2.2043,-33.2616
2.4767,2.942,2.0211,-33.5746
2.5064,2.9674,2.5302,-33.8862
2.5363,2.9878,2.044,-34.1971
2.5664,3.0104,2.2592,-34.506
2.5968,3.0341,2.3641,-34.8134
2.6273,3.0559,2.1836,-35.1192
2.658,3.0788,2.2939,-35.4229
2.689,3.1027,2.3955,-35.7249
2.7204,3.1259,2.3095,-36.0258
2.7519,3.1482,2.2327,-36.3249
2.7835,3.1715,2.3381,-36.6216
2.8155,3.1959,2.4346,-36.9164
2.8477,3.2186,2.2676,-37.2093
2.8802,3.2431,2.4531,-37.5002
2.9128,3.2661,2.2903,-37.7891
2.9457,3.2899,2.3895,-38.0753
2.9789,3.3147,2.4798,-38.3594
3.0123,3.338,2.3228,-38.6413
3.0458,3.3621,2.4183,-38.9205
3.0797,3.3872,2.5048,-39.1973
3.1138,3.4107,2.3537,-39.4718
3.1481,3.4351,2.4454,-39.7435
3.1827,3.4604,2.5281,-40.0127
3.2176,3.4842,2.383,-40.2794
3.2527,3.5097,2.5425,-40.5435
3.2881,3.5337,2.402,-40.8051
3.3236,3.5586,2.4871,-41.0636
3.3595,3.5843,2.5632,-41.3194
3.3955,3.6078,2.3609,-41.5721
3.432,3.635,2.7147,-41.822
3.4685,3.6581,2.3091,-42.0691
3.5053,3.6847,2.6593,-42.3129
3.5424,3.7093,2.4625,-42.5539
3.5797,3.7347,2.5388,-42.7916
3.6174,3.7607,2.6061,-43.0263
3.6552,3.7856,2.4864,-43.2579
3.6934,3.8118,2.617,-43.4866
3.7317,3.8362,2.4443,-43.7117
3.7703,3.8631,2.6905,-43.9334
3.8093,3.8889,2.5714,-44.1523
3.8484,3.9135,2.47,-44.3676
3.8878,3.9406,2.7021,-44.5794
3.9274,3.9659,2.5383,-44.7878
3.9674,3.9925,2.6525,-44.993
4.0076,4.018,2.5526,-45.1948
4.048,4.0442,2.614,-45.3929
4.0887,4.0703,2.6198,-45.5872
4.1297,4.0971,2.6713,-45.7781
4.1709,4.1229,2.5802,-45.9655
4.2123,4.1492,2.637,-46.1491
4.2541,4.1761,2.6851,-46.3291
4.2961,4.2021,2.6008,-46.5055
4.3385,4.2291,2.6942,-46.6783
4.3809,4.2547,2.5753,-46.8471
4.4239,4.2827,2.7852,-47.0121
4.4669,4.3081,2.5487,-47.1734
4.5103,4.3357,2.7549,-47.3307
4.5539,4.3621,2.6426,-47.4842
4.5978,4.3894,2.7226,-47.6337
4.6419,4.4155,2.6245,-47.7791
4.6864,4.4436,2.8008,-47.9206
4.731,4.4696,2.6055,-48.0581
4.7761,4.4977,2.8066,-48.1915
4.8213,4.524,2.6254,-48.3209
4.8668,4.5518,2.7868,-48.4459
4.9125,4.5788,2.7027,-48.5668
4.9586,4.6065,2.7655,-48.6835
5.0049,4.6337,2.7192,-48.7959
5.0516,4.6615,2.7778,-48.904
